Campaign Name,Campaign Id,Article Type,Editor Cost,Client Id,Max Word,Company Name,User Name,Cp Cost,Pay By Article,Cp Article Cost,Editor Article Cost,Nofa,Estimate Money,Estimate Total,Assigned Words
Indianapolis--IN--US--Hotel Destination,9209,122,0.010,350,1500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$90,105,1500
Indianapolis--IN--US--Near Neighborhood,9210,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Indianapolis--IN--US--Near Landmark,9211,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Indianapolis--IN--US--Near Airport,9212,122,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$18,21,300
Indianapolis--IN--US--Best Of,9213,122,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$72,84,1200
Pittsburgh--PA--US--Flight Destination,9214,122,0.010,350,600,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$36,42,600
Pittsburgh--PA--US--Hotel Destination,9215,122,0.010,350,1500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$90,105,1500
Pittsburgh--PA--US--Near Neighborhood,9216,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Pittsburgh--PA--US--Near Landmark,9217,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Pittsburgh--PA--US--Near Airport,9218,122,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$18,21,300
Pittsburgh--PA--US--Best Of,9219,122,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$72,84,1200
St. Louis--MO--US--Flight Destination,9220,122,0.010,350,600,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$36,42,600
St. Louis--MO--US--Hotel Destination,9221,122,0.010,350,1500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$90,105,1500
St. Louis--MO--US--Near Neighborhood,9222,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
St. Louis--MO--US--Near Landmark,9223,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
St. Louis--MO--US--Near Airport,9224,122,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$18,21,300
St. Louis--MO--US--Best Of,9225,122,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$72,84,1200
Houston--TX--US--Top Hotel Properties,9248,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Houston--TX--US--Hotel Properties,9249,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Miami--FL--US--Top Hotel Properties,9256,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Miami--FL--US--Hotel Properties,9257,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Miami--FL--US--Near Neighborhood,9258,125,0.010,350,300,Hipmunk,Hipmunk,0.120,0,0.000,0.000,6,$216,234,1800
Miami--FL--US--Near Landmark,9259,125,0.010,350,400,Hipmunk,Hipmunk,0.120,0,0.000,0.000,6,$288,312,2400
Miami--FL--US--Hotel Destination,9260,125,0.010,350,1250,Hipmunk,Hipmunk,0.120,0,0.000,0.000,1,$150,162.5,1250
Miami--FL--US--Flight Destination,9261,125,0.010,350,750,Hipmunk,Hipmunk,0.120,0,0.000,0.000,1,$90,97.5,750
Miami--FL--US--Near Airport,9262,125,0.010,350,500,Hipmunk,Hipmunk,0.120,0,0.000,0.000,1,$60,65,500
Miami--FL--US--Best Of,9263,125,0.010,350,750,Hipmunk,Hipmunk,0.120,0,0.000,0.000,3,$270,292.5,2250
West Palm Beach--FL--US--Hotel Properties,9264,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
West Palm Beach--FL--US--Flight Destination,9265,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
West Palm Beach--FL--US--Hotel Destination,9266,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Tallahassee--FL--US--Hotel Properties,9267,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Tallahassee--FL--US--Flight Destination,9268,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Tallahassee--FL--US--Hotel Destination,9269,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Secaucus--NJ--US--Hotel Properties,9270,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Secaucus--NJ--US--Flight Destination,9271,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Secaucus--NJ--US--Hotel Destination,9272,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Atlanta--GA--US--Top Hotel Properties,9273,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Atlanta--GA--US--Hotel Properties,9274,126,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Overland Park--KS--US--Hotel Properties,9305,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Overland Park--KS--US--Flight Destination,9306,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Overland Park--KS--US--Hotel Destination,9308,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Herndon--VA--US--Hotel Properties,9309,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Herndon--VA--US--Flight Destination,9310,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Herndon--VA--US--Hotel Destination,9311,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Atlanta--GA--US--Near Neighborhood,9330,121,0.010,350,300,Hipmunk,Hipmunk,0.250,0,0.000,0.000,6,$450,468,1800
Atlanta--GA--US--Near Landmark,9331,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Atlanta--GA--US--Hotel Destination,9332,121,0.010,350,1250,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$312.5,325,1250
Atlanta--GA--US--Flight Destination,9333,121,0.010,350,750,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$187.5,195,750
Atlanta--GA--US--Near Airport,9334,121,0.010,350,500,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$125,130,500
Atlanta--GA--US--Best Of,9335,121,0.010,350,750,Hipmunk,Hipmunk,0.250,0,0.000,0.000,3,$562.5,585,2250
Austin--TX--US--Top Hotel Properties,9336,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Austin--TX--US--Hotel Properties,9337,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Austin--TX--US--Near Neighborhood,9338,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
Austin--TX--US--Near Landmark,9339,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Austin--TX--US--Hotel Destination,9340,121,0.010,350,1250,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$312.5,325,1250
Austin--TX--US--Flight Destination,9341,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Austin--TX--US--Near Airport,9342,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Austin--TX--US--Best Of,9343,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Philadelphia--PA--US--Top Hotel Properties,9344,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Philadelphia--PA--US--Hotel Properties,9345,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Philadelphia--PA--US--Near Neighborhood,9346,120,0.010,350,300,Hipmunk,Hipmunk,0.200,0,0.000,0.000,6,$360,378,1800
Philadelphia--PA--US--Near Landmark,9347,120,0.010,350,400,Hipmunk,Hipmunk,0.200,0,0.000,0.000,6,$480,504,2400
Philadelphia--PA--US--Hotel Destination,9348,120,0.010,350,1250,Hipmunk,Hipmunk,0.200,0,0.000,0.000,1,$250,262.5,1250
Philadelphia--PA--US--Flight Destination,9349,120,0.010,350,750,Hipmunk,Hipmunk,0.200,0,0.000,0.000,1,$150,157.5,750
Philadelphia--PA--US--Near Airport,9350,120,0.010,350,500,Hipmunk,Hipmunk,0.200,0,0.000,0.000,1,$100,105,500
Philadelphia--PA--US--Best Of,9351,121,0.010,350,750,Hipmunk,Hipmunk,0.250,0,0.000,0.000,3,$562.5,585,2250
Savannah--GA--US--Top Hotel Properties,9352,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Savannah--GA--US--Hotel Properties,9353,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Savannah--GA--US--Near Neighborhood,9358,129,0.010,350,300,Hipmunk,Hipmunk,0.500,0,0.000,0.000,5,$750,765,1500
Savannah--GA--US--Near Landmark,9359,129,0.010,350,400,Hipmunk,Hipmunk,0.500,0,0.000,0.000,6,$1200,1224,2400
Savannah--GA--US--Hotel Destination,9360,129,0.010,350,1250,Hipmunk,Hipmunk,0.500,0,0.000,0.000,1,$625,637.5,1250
Savannah--GA--US--Flight Destination,9361,129,0.010,350,750,Hipmunk,Hipmunk,0.500,0,0.000,0.000,1,$375,382.5,750
Savannah--GA--US--Near Airport,9362,129,0.010,350,500,Hipmunk,Hipmunk,0.500,0,0.000,0.000,1,$250,255,500
Savannah--GA--US--Best Of,9363,129,0.010,350,750,Hipmunk,Hipmunk,0.500,0,0.000,0.000,3,$1125,1147.5,2250
Key West--FL--US--Top Hotel Properties,9369,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Key West--FL--US--Hotel Properties,9370,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,20,$0,0,0
St. Pete Beach--FL--US--Hotel Properties,9378,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
South Lake Tahoe--CA--US--Hotel Properties,9379,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Laguna Beach--CA--US--Hotel Properties,9386,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Laguna Beach--CA--US--Flight Destination,9387,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Laguna Beach--CA--US--Hotel Destination,9388,126,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$0,0,0
Palm Desert--CA--US--Hotel Properties,9389,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Palm Desert--CA--US--Flight Destination,9390,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Palm Desert--CA--US--Hotel Destination,9391,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Rapid City--SD--US--Hotel Properties,9392,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Rapid City--SD--US--Flight Destination,9393,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Rapid City--SD--US--Hotel Destination,9394,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Islamorada--FL--US--Hotel Properties,9395,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Islamorada--FL--US--Flight Destination,9397,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Islamorada--FL--US--Hotel Destination,9398,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Lancaster--PA--US--Hotel Properties,9399,126,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Lancaster--PA--US--Flight Destination,9400,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Lancaster--PA--US--Hotel Destination,9401,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Universal City--CA--US--Hotel Properties,9402,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,2,$0,0,0
Universal City--CA--US--Flight Destination,9403,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Universal City--CA--US--Hotel Destination,9404,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Daytona Beach Shores--FL--US--Hotel Properties,9406,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Daytona Beach Shores--FL--US--Flight Destination,9407,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Daytona Beach Shores--FL--US--Hotel Destination,9408,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Cheektowaga--NY--US--Hotel Properties,9409,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Cheektowaga--NY--US--Flight Destination,9410,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Cheektowaga--NY--US--Hotel Destination,9411,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Knoxville--TN--US--Hotel Properties,9412,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Knoxville--TN--US--Flight Destination,9413,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Knoxville--TN--US--Hotel Destination,9414,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Concord--CA--US--Hotel Properties,9415,126,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,4,$0,0,0
Concord--CA--US--Flight Destination,9416,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Concord--CA--US--Hotel Destination,9417,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Miami Springs--FL--US--Hotel Properties,9418,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Miami Springs--FL--US--Flight Destination,9419,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Miami Springs--FL--US--Hotel Destination,9420,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Lubbock--TX--US--Hotel Properties,9421,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Lubbock--TX--US--Flight Destination,9423,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Lubbock--TX--US--Hotel Destination,9425,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
North Myrtle Beach--SC--US--Hotel Properties,9426,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
North Myrtle Beach--SC--US--Flight Destination,9428,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
North Myrtle Beach--SC--US--Hotel Destination,9429,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Treasure Island--FL--US--Hotel Properties,9430,126,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Treasure Island--FL--US--Flight Destination,9431,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Treasure Island--FL--US--Hotel Destination,9432,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Aurora--CO--US--Hotel Properties,9433,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Aurora--CO--US--Flight Destination,9434,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Aurora--CO--US--Hotel Destination,9435,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Mount Pleasant--SC--US--Hotel Properties,9437,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Mount Pleasant--SC--US--Flight Destination,9438,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Mount Pleasant--SC--US--Hotel Destination,9439,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Duluth--MN--US--Hotel Properties,9440,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Duluth--MN--US--Flight Destination,9441,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Duluth--MN--US--Hotel Destination,9442,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Aspen--CO--US--Hotel Properties,9443,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Aspen--CO--US--Flight Destination,9444,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Aspen--CO--US--Hotel Destination,9445,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Torrance--CA--US--Hotel Properties,9446,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Torrance--CA--US--Flight Destination,9447,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Torrance--CA--US--Hotel Destination,9448,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$12,14,200
Henderson--NV--US--Hotel Properties,9449,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Henderson--NV--US--Flight Destination,9450,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Henderson--NV--US--Hotel Destination,9451,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$12,14,200
Mountain View--CA--US--Hotel Properties,9452,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Mountain View--CA--US--Flight Destination,9453,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Mountain View--CA--US--Hotel Destination,9454,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Inglewood--CA--US--Hotel Properties,9455,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Inglewood--CA--US--Flight Destination,9456,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Inglewood--CA--US--Hotel Destination,9457,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Redondo Beach--CA--US--Hotel Properties,9458,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Redondo Beach--CA--US--Flight Destination,9459,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Redondo Beach--CA--US--Hotel Destination,9460,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Metairie--LA--US--Hotel Properties,9461,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Metairie--LA--US--Flight Destination,9462,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Metairie--LA--US--Hotel Destination,9463,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Miramar Beach--FL--US--Hotel Properties,9464,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,5,$0,0,0
Miramar Beach--FL--US--Flight Destination,9465,122,0.010,350,50,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$3,3.5,50
Miramar Beach--FL--US--Hotel Destination,9466,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Kissimmee--FL--US--Top Hotel Properties,9472,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Kissimmee--FL--US--Hotel Properties,9473,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Houston--TX--US--Near Neighborhood,9474,119,0.010,350,300,Hipmunk,Hipmunk,0.150,0,0.000,0.000,6,$270,288,1800
Houston--TX--US--Near Landmark,9475,119,0.010,350,400,Hipmunk,Hipmunk,0.150,0,0.000,0.000,6,$360,384,2400
Houston--TX--US--Hotel Destination,9476,119,0.010,350,1250,Hipmunk,Hipmunk,0.150,0,0.000,0.000,1,$187.5,200,1250
Houston--TX--US--Flight Destination,9477,119,0.010,350,750,Hipmunk,Hipmunk,0.150,0,0.000,0.000,1,$112.5,120,750
Houston--TX--US--Near Airport,9478,119,0.010,350,500,Hipmunk,Hipmunk,0.150,0,0.000,0.000,1,$75,80,500
Houston--TX--US--Best Of,9479,119,0.010,350,750,Hipmunk,Hipmunk,0.150,0,0.000,0.000,3,$337.5,360,2250
Arlington--VA--US--Top Hotel Properties,9480,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Arlington--VA--US--Hotel Properties,9481,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,22,$0,0,0
Myrtle Beach--SC--US--Top Hotel Properties,9482,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Myrtle Beach--SC--US--Hotel Properties,9483,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Atlantic City--NJ--US--Top Hotel Properties,9484,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Atlantic City--NJ--US--Hotel Properties,9485,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,20,$0,0,0
Scottsdale--AZ--US--Top Hotel Properties,9486,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Scottsdale--AZ--US--Hotel Properties,9487,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Memphis--TN--US--Top Hotel Properties,9488,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Memphis--TN--US--Hotel Properties,9489,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Jacksonville--FL--US--Top Hotel Properties,9490,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Jacksonville--FL--US--Hotel Properties,9491,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Ottawa--ON--CA--Top Hotel Properties,9499,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Ottawa--ON--CA--Hotel Properties,9500,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,20,$0,0,0
Ottawa--ON--CA--Flight Destination,9501,122,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$24,28,400
Ottawa--ON--CA--Hotel Destination,9502,122,0.010,350,600,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$36,42,600
Ottawa--ON--CA--Near Landmark,9503,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Ottawa--ON--CA--Near Neighborhood,9504,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Ottawa--ON--CA--Near Airport,9505,122,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$18,21,300
Ottawa--ON--CA--Best Of,9506,122,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$72,84,1200
Budapest--None--HU--Top Hotel Properties,9507,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Budapest--None--HU--Hotel Properties,9508,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,20,$0,0,0
Budapest--None--HU--Flight Destination,9509,122,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$24,28,400
Budapest--None--HU--Hotel Destination,9510,122,0.010,350,600,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$36,42,600
Budapest--None--HU--Near Landmark,9511,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Budapest--None--HU--Near Neighborhood,9512,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Budapest--None--HU--Near Airport,9513,122,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$18,21,300
Budapest--None--HU--Best Of,9514,122,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$72,84,1200
Frankfurt--HE--DE--Top Hotel Properties,9515,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Frankfurt--HE--DE--Hotel Properties,9516,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,20,$0,0,0
Frankfurt--HE--DE--Flight Destination,9517,122,0.010,350,0,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$0,0,0
Frankfurt--HE--DE--Hotel Destination,9518,122,0.010,350,600,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$36,42,600
Frankfurt--HE--DE--Near Landmark,9519,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Frankfurt--HE--DE--Near Neighborhood,9520,122,0.010,350,200,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$36,42,600
Frankfurt--HE--DE--Near Airport,9521,122,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$18,21,300
Frankfurt--HE--DE--Best Of,9522,122,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$72,84,1200
Key West--FL--US--Hotel Destination,9523,128,0.010,350,1250,Hipmunk,Hipmunk,0.350,0,0.000,0.000,1,$437.5,450,1250
Kissimmee--FL--US--Hotel Destination,9532,127,0.010,350,1250,Hipmunk,Hipmunk,0.300,0,0.000,0.000,1,$375,387.5,1250
