Task Name,Directions,Link,Link,Link,Link,Link
boutique hotels in the US Sedona,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Sedona-AZ_Enchantment-Resort-510af453a0a9943f37000000-Reviews,hipmunk.com/Independent-Hotels-in-Sedona-AZ_La-Quinta-Inn-Sedona-Village-of-Oak-Creek-512d829fa0a9944686000028-Reviews,hipmunk.com/Independent-Hotels-in-Sedona-AZ_Sky-Ranch-Lodge-509bfe4766edc8466101ed27-Reviews,hipmunk.com/Independent-Hotels-in-Sedona-AZ_Southwest-Inn-at-Sedona-509bfee566edc84661025bb3-Reviews,hipmunk.com/Independent-Hotels-in-Sedona-AZ_The-Orchards-Inn-of-Sedona-509bff0566edc846610274e5-Reviews
boutique hotels in the US South Lake Tahoe,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_The-Beach-Retreat-Lodge-at-Tahoe-509bfdfc66edc8466101b490-Reviews,hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_Big-Pines-Mountain-House-509bfe1566edc8466101c70b-Reviews,hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_Inn-by-the-Lake-509bfe8766edc84661021901-Reviews,hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_Park-Tahoe-Aspen-Court-509bfdbf66edc84661018c56-Reviews,hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_The-Landing-Resort-and-Spa-5257f93f7f2c6c2dd900034c-Reviews
boutique hotels in the US South Lake Tahoe,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_Aston-Lakeland-Village-Beach-Mountain-Resort-509bfe2066edc8466101cf07-Reviews,hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_Budget-Inn-South-Lake-Tahoe-509bfe2166edc8466101d053-Reviews,hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_Americas-Best-Value-Inn-Casino-Center-Lake-Tahoe-509bfe1766edc8466101c757-Reviews,hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_Forest-Suites-Resort-at-Heavenly-Village-509bfdc066edc84661018d97-Reviews,hipmunk.com/Independent-Hotels-in-South-Lake-Tahoe-CA_Secrets-Inn-Lake-Tahoe-509bfda166edc846610174d5-Reviews
boutique hotels in the US South Padre Island,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/independent-hotels-in-south-padre-island-tx_schlitterbahn-beach-resort-and-waterpark-50ed9b86bb290e7aa40000e8-reviews,hipmunk.com/Independent-Hotels-in-South-Padre-Island-TX_Padre-South-Hotel-On-The-Beach-509bfe0f66edc8466101c272-Reviews,hipmunk.com/Independent-Hotels-in-South-Padre-Island-TX_Pearl-South-Padre-509c01e066edc8466104c1e0-Reviews,hipmunk.com/Independent-Hotels-in-South-Padre-Island-TX_Wanna-Wanna-Inn-509bff1f66edc8466102882e-Reviews,hipmunk.com/Independent-Hotels-in-South-Padre-Island-TX_WindWater-Hotel-50ed9b81bb290e7aa400003e-Reviews
boutique hotels in the South San Francisco,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/hotels-in-south-san-francisco-ca/embassy-suites-san-francisco-airport-south-san-francisco-509bff2166edc84661028940-reviews,hipmunk.com/Independent-Hotels-in-South-San-Francisco-CA_CitiGarden-Hotel-509bfd3166edc84661011ba7-Reviews,hipmunk.com/independent-hotels-in-south-san-francisco-ca_la-quinta-inn-san-francisco-airport-north-509bfdbf66edc84661018cf9-reviews,hipmunk.com/Independent-Hotels-in-South-San-Francisco-CA_Inn-At-Oyster-Point-509bff3366edc846610296c8-Reviews,hipmunk.com/hotels-in-south-san-francisco-ca/holiday-inn-san-francisco-international-airport-509bfdc066edc84661018dd0-reviews
boutique hotels in the US Spokane,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Spokane-WA_Comfort-Inn-North-509bfeb166edc846610234db-Reviews,hipmunk.com/Independent-Hotels-in-Spokane-WA_Fairbridge-Inn-Express-509bfee966edc84661025f02-Reviews,hipmunk.com/hotels-in-spokane-wa/doubletree-by-hilton-spokane-city-center-509bfede66edc84661025606-reviews,hipmunk.com/Independent-Hotels-in-Spokane-WA_Red-Lion-Hotel-at-the-Park-Spokane-509bff1066edc84661027c8f-Reviews,hipmunk.com/Independent-Hotels-in-Spokane-WA_Red-Lion-River-Inn-509bff0766edc846610276c8-Reviews
boutique hotels in the US Virginia Beach,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/hotels-in-virginia-beach-va/sheraton-virginia-beach-509bfe9366edc84661022248-reviews,hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_The-Barclay-Towers-Resort-Hotel-509bff3366edc846610296a7-Reviews,hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_Beach-Quarters-Resort-509bfe6f66edc8466102073b-Reviews,hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_Best-Western-Plus-Sandcastle-Beachfront-Hotel-509bfe8466edc846610216ac-Reviews,hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_Founders-Inn-and-Spa-509bfe6666edc8466102046b-Reviews
boutique hotels in the US Virginia Beach,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_Grand-Ocean-Hotel-509bfd4666edc84661012c5c-Reviews,hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_La-Quinta-Inn-Norfolk-Virginia-Beach-509bfe0766edc8466101bd0b-Reviews,hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_La-Quinta-Inn-Suites-Virginia-Beach-509bfdd166edc846610195c4-Reviews,hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_Marjac-Suites-509bff3366edc84661029724-Reviews,hipmunk.com/Independent-Hotels-in-Virginia-Beach-VA_Oceanfront-Inn-509c010566edc846610414bf-Reviews
boutique hotels in the US Monterey,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/independent-hotels-in-monterey-ca_merritt-house-inn-509bfc7d66edc84661008d98-reviews,hipmunk.com/independent-hotels-in-monterey-ca_monterey-bay-lodge-509bfd3966edc84661012237-reviews,hipmunk.com/independent-hotels-in-monterey-ca_monterey-plaza-hotel-spa-509bff1066edc84661027c94-reviews,hipmunk.com/independent-hotels-in-monterey-ca_portola-hotel-spa-at-monterey-bay-509bfe6566edc846610202ee-reviews,hipmunk.com/independent-hotels-in-monterey-ca_casa-munras-garden-hotel-spa-509bfefb66edc84661026be1-reviews
boutique hotels in the US Santa Barbara,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Santa-Barbara-CA_Montecito-Inn-509bfe9166edc84661022091-Reviews,hipmunk.com/Independent-Hotels-in-Santa-Barbara-CA_Presidio-Motel-5257f8bb7f2c6c2dd90002a4-Reviews,hipmunk.com/Independent-Hotels-in-Santa-Barbara-CA_The-Presidio-5257f8bb7f2c6c2dd90002a4-Reviews,hipmunk.com/Independent-Hotels-in-Santa-Barbara-CA_Santa-Barbara-House-509bfd8c66edc84661016418-Reviews,hipmunk.com/Independent-Hotels-in-Santa-Barbara-CA_Agave-Inn-509bff9e66edc8466102e578-Reviews
boutique hotels in the US La Jolla,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-La-Jolla-CA_Estancia-La-Jolla-Hotel-Spa-509bfdcc66edc84661019380-Reviews,hipmunk.com/Independent-Hotels-in-La-Jolla-CA_Grande-Colonial-Hotel-509bfe7d66edc84661021219-Reviews,hipmunk.com/Independent-Hotels-in-La-Jolla-CA_The-Lodge-at-Torrey-Pines-509bfdce66edc8466101945c-Reviews,hipmunk.com/Independent-Hotels-in-La-Jolla-CA_La-Jolla-Beach-and-Tennis-Club-509bfcd966edc8466100d486-Reviews,hipmunk.com/hotels-in-la-jolla-ca/hilton-la-jolla-torrey-pines-5257f8d87f2c6c2dd90002ca-reviews
boutique hotels in the US Minneapolis,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Minneapolis-MN_The-Grand-Hotel-Minneapolis-a-Kimpton-Hotel-509c00e666edc8466103fe60-Reviews,hipmunk.com/Independent-Hotels-in-Minneapolis-MN_Holiday-Inn-Express-Hotel-Suites-Downtown-Minneapolis-509c00e666edc8466103fe56-Reviews,hipmunk.com/Independent-Hotels-in-Minneapolis-MN_Loews-Minneapolis-Hotel-509bfdc766edc846610192a4-Reviews,hipmunk.com/Independent-Hotels-in-Minneapolis-MN_Snelling-Motor-Inn-5254f84d7f2c6c79fa0000a4-Reviews,hipmunk.com/hotels-in-minneapolis-mn/aloft-minneapolis-509bfea766edc84661023010-reviews
boutique hotels in the US Alexandria,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Alexandria-VA_Alexandria-SW-Eisenhower-Ave-509bfdf466edc8466101aee9-Reviews,hipmunk.com/Independent-Hotels-in-Alexandria-VA_Extended-Stay-America-Alexandria-Eisenhower-Ave-509bfd4866edc84661012de9-Reviews,hipmunk.com/Independent-Hotels-in-Alexandria-VA_Hotel-Monaco-Alexandria-a-Kimpton-Hotel-509bfdd366edc846610197b9-Reviews,hipmunk.com/Independent-Hotels-in-Alexandria-VA_Quality-Inn-Suites-Near-Ft-Belvoir-509bfbe366edc8466100103e-Reviews,hipmunk.com/hotels-in-alexandria-va/hilton-alexandria-old-town-509bfdc366edc84661018f48-reviews
boutique hotels in the US Alexandria,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Alexandria-VA_Lorien-Hotel-and-Spa-a-Kimpton-Hotel-509bfee366edc84661025a79-Reviews,hipmunk.com/Independent-Hotels-in-Alexandria-VA_Morrison-House-a-Kimpton-Hotel-509bfed466edc84661024e5c-Reviews,hipmunk.com/independent-hotels-in-alexandria-va_red-roof-plus-washington-dc-alexandria-5399b4b2c0852e1842000024-reviews,hipmunk.com/hotels-in-alexandria-va/crowne-plaza-old-town-alexandria-509bfdd766edc846610199a3-reviews,hipmunk.com/hotels-in-alexandria-va/the-westin-alexandria-509bff4566edc84661029f35-reviews
boutique hotels in the US Ann Arbor,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Ann-Arbor-MI_Campus-Inn-Ann-Arbor-509c019866edc846610486ec-Reviews,hipmunk.com/Independent-Hotels-in-Ann-Arbor-MI_Webers-Inn-509bfeb766edc84661023a2d-Reviews,hipmunk.com/Independent-Hotels-in-Ann-Arbor-MI_Lamp-Post-Inn-509bfca566edc8466100ad46-Reviews,hipmunk.com/Independent-Hotels-in-Ann-Arbor-MI_The-Kensington-Court-509bfc1066edc84661003661-Reviews,hipmunk.com/Independent-Hotels-in-Ann-Arbor-MI_Bell-Tower-Hotel-509bfd0a66edc8466100fbb4-Reviews
boutique hotels in the US Asheville,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Asheville-NC_Brookstone-Lodge-5122b7aaa0a99417ec0000ac-Reviews,hipmunk.com/Independent-Hotels-in-Asheville-NC_Guesthouse-International-Inn-Biltmore-509bfe8966edc84661021a80-Reviews,hipmunk.com/Independent-Hotels-in-Asheville-NC_The-Residences-At-Biltmore-509bfe1f66edc8466101ce93-Reviews,hipmunk.com/Independent-Hotels-in-Asheville-NC_Hill-House-Bed-Breakfast-Inn-5255897c7f2c6c148100007e-Reviews,hipmunk.com/hotels-in-asheville-nc/crowne-plaza-resort-asheville-509bfdbf66edc84661018cfb-reviews
boutique hotels in the US Baltimore,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Baltimore-MD_Hotel-Monaco-Baltimore-a-Kimpton-Hotel-509bfdc766edc846610192df-Reviews,hipmunk.com/Independent-Hotels-in-Baltimore-MD_Royal-Sonesta-Harbor-Court-Baltimore-509bfdd566edc84661019927-Reviews,hipmunk.com/Independent-Hotels-in-Baltimore-MD_Biltmore-Suites-Hotel-509bfc3266edc846610052b9-Reviews,hipmunk.com/Independent-Hotels-in-Baltimore-MD_Brookshire-Suites-Baltimores-Inner-Harbor-509bff0866edc846610277ae-Reviews,hipmunk.com/hotels-in-baltimore-md/best-western-plus-hotel-conference-center-509c00e666edc8466103fe8d-reviews
boutique hotels in the US Baltimore,"These are your Boutique Hotels assignments. In the optional fields you'll find your 5 hotel links, which are either in a single city or state, depending on how many hotels we have available for a given location. Feel free to Google the hotels for more information! I've given these generic titles with the campaign + location to get you started: PLEASE vary your language so not every article has ""5 Hotels"" in the name, and also avoid using the exact name of the hotel for each header in the article. Read through the style guide and let me know if there are any concerns. Thanks everyone!",hipmunk.com/Independent-Hotels-in-Baltimore-MD_Embassy-Suites-Baltimore-Inner-Harbor-509bff0c66edc84661027983-Reviews,hipmunk.com/Independent-Hotels-in-Baltimore-MD_Envy-Hotel-509bfe3b66edc8466101e45c-Reviews,hipmunk.com/Independent-Hotels-in-Baltimore-MD_Hotel-Brexton-509bfe7f66edc84661021382-Reviews,hipmunk.com/Independent-Hotels-in-Baltimore-MD_Inn-at-2920-509bfd1266edc8466101021e-Reviews,hipmunk.com/Independent-Hotels-in-Baltimore-MD_Baltimore-Harbor-Hotel-509bfdc966edc84661019315-Reviews
